DATAFLOW,LAST UPDATE,freq,c_birth,isced11,barrier,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 25 to 54 years,Males,Thousand persons,Netherlands,2021,2.3,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 25 to 54 years,Males,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 25 to 54 years,Males,Thousand persons,Sweden,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 25 to 54 years,Males,Thousand persons,Slovenia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Austria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Belgium,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Switzerland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Czechia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Greece,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Spain,2021,4.1,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Finland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Croatia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Ireland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Italy,2021,7.8,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Luxembourg,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Netherlands,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Poland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Sweden,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Females,Thousand persons,Slovenia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Austria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Belgium,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Bulgaria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Switzerland,2021,3.2,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Czechia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Spain,2021,4.6,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Croatia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Hungary,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Italy,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Netherlands,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Lack of recognition of qualifications,From 55 to 74 years,Males,Thousand persons,Sweden,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Austria,2021,9.3,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Belgium,2021,9.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Switzerland,2021,15.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Cyprus,2021,2.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Czechia,2021,3.0,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Estonia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Greece,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Spain,2021,53.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Finland,2021,4.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,France,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Croatia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Hungary,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Ireland,2021,12.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Italy,2021,18.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Lithuania,2021,1.3,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Luxembourg,2021,1.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Latvia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Malta,2021,1.1,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Netherlands,2021,23.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Norway,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Portugal,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Sweden,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Females,Thousand persons,Slovenia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Austria,2021,14.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Belgium,2021,11.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Bulgaria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Switzerland,2021,11.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Cyprus,2021,1.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Czechia,2021,2.3,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Germany,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Greece,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Spain,2021,58.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Finland,2021,3.9,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,France,2021,60.6,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Croatia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Hungary,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Ireland,2021,15.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Italy,2021,34.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Lithuania,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Luxembourg,2021,1.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Malta,2021,1.0,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Netherlands,2021,22.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Norway,2021,6.3,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Poland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Portugal,2021,10.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Sweden,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 15 to 24 years,Males,Thousand persons,Slovenia,2021,2.5,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Austria,2021,149.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Belgium,2021,99.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Bulgaria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Switzerland,2021,124.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Cyprus,2021,25.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Czechia,2021,39.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Germany,2021,491.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Denmark,2021,29.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Estonia,2021,5.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Greece,2021,74.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Spain,2021,533.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Finland,2021,36.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,France,2021,354.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Croatia,2021,28.0,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Hungary,2021,28.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Ireland,2021,72.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Italy,2021,358.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Lithuania,2021,6.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Luxembourg,2021,9.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Latvia,2021,7.1,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Malta,2021,10.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Netherlands,2021,104.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Norway,2021,29.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Poland,2021,13.1,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Portugal,2021,56.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Romania,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Sweden,2021,60.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Slovenia,2021,12.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Females,Thousand persons,Slovakia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Austria,2021,173.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Belgium,2021,125.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Bulgaria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Switzerland,2021,202.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Cyprus,2021,21.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Czechia,2021,69.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Germany,2021,528.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Denmark,2021,28.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Estonia,2021,9.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Greece,2021,78.3,,
